Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
2569;2024;10;20;Sleeman Centre;4715;99;86;3;4;0;1;2;0;0;1;1;1;0;1;3133;3311;3137;60;70;25;11;14;10;4;4;2;4;30;42;10;9;10;0;12;10;7;4;0;3;0;5;Regular Season;14;30;8;9;3;13;37;14;7;3
2570;2024;10;20;Erie Insurance Arena;5814;98;96;4;5;0;1;3;0;0;3;1;1;0;0;3011;3219;3015;40;42;27;15;31;17;6;5;3;7;25;40;5;6;8;0;11;7;10;0;2;5;2;6;Regular Season;11;13;10;4;2;5;22;4;7;4
2571;2024;10;20;Sudbury Community Arena;3929;97;101;5;6;1;2;2;0;0;1;2;3;0;0;3033;3335;3259;53;77;22;20;13;27;2;3;2;3;35;29;7;14;6;0;10;17;17;0;1;5;3;6;Regular Season;10;19;11;9;4;6;35;15;15;6
2572;2024;10;20;Paramount Fine Foods Centre;2867;95;92;2;5;0;1;1;0;0;1;1;3;0;0;3483;3345;3250;52;59;10;10;18;18;6;8;9;2;32;29;10;9;3;0;8;17;12;0;1;5;0;5;Regular Season;7;23;9;10;3;7;33;8;7;4
2573;2024;10;20;Compuware Arena;2876;103;94;2;1;1;1;0;0;0;0;0;1;0;0;3373;3105;3466;54;54;22;6;19;19;7;1;6;5;23;29;6;9;8;0;7;5;16;0;1;3;1;6;Regular Season;7;26;12;7;2;8;28;10;7;1
2574;2024;10;20;Toyota Center;3765;87;88;3;4;3;0;0;0;0;0;3;0;1;0;3149;2990;3214;53;75;6;16;18;12;5;0;4;2;23;28;11;7;8;2;14;13;14;2;0;3;1;3;Regular Season;7;22;11;10;3;7;39;15;9;5
2575;2024;10;20;Dow Event Center;3629;104;89;12;2;3;6;3;0;0;2;0;0;0;0;3005;3053;3235;79;60;27;12;10;15;4;6;6;4;36;39;12;22;15;0;18;5;7;0;4;6;2;7;Regular Season;14;32;12;15;6;12;23;13;10;2
2576;2024;10;21;TD Place Arena;4313;91;97;2;4;0;1;1;0;0;3;0;1;0;0;3327;3038;3323;74;44;8;12;15;21;5;6;4;7;40;26;8;14;16;0;4;6;10;0;1;6;3;4;Regular Season;11;33;12;15;3;7;20;8;6;3
2577;2024;10;21;Placeholder 19 Arena;1000;86;90;4;6;1;2;1;0;0;1;2;3;0;0;3172;3395;3230;56;64;21;21;21;13;4;3;2;5;32;28;8;11;8;0;9;16;12;0;0;3;1;3;Regular Season;5;28;11;8;4;7;27;14;9;7
2578;2024;10;21;Meridian Centre;3385;96;98;4;2;2;2;0;0;0;0;0;2;0;0;3009;3397;3114;82;52;2;12;10;24;7;5;6;1;29;29;18;17;15;0;5;9;10;0;1;6;0;1;Regular Season;5;37;14;21;5;12;23;9;5;3
2579;2024;10;21;Detroit Metal Mouldings Arena;2643;101;100;5;4;4;1;0;0;0;1;2;1;0;0;3033;3305;2992;77;46;8;19;21;18;1;5;4;2;27;30;22;16;17;0;13;4;11;0;0;4;2;4;Regular Season;3;37;17;16;4;8;20;6;10;2
2580;2024;10;21;J.D. McArthur Arena;2995;102;99;9;6;4;0;5;0;0;2;3;1;0;0;2989;3168;3150;68;58;18;12;15;15;8;5;6;4;33;40;11;8;20;0;8;14;9;0;5;6;1;4;Regular Season;10;28;18;10;2;5;24;17;9;3
2581;2024;10;21;Progressive Auto Sales Arena;4414;105;94;2;5;1;1;0;0;0;0;1;4;0;0;3418;3471;3105;69;52;2;6;30;6;6;5;7;4;45;21;11;11;11;0;5;13;12;0;1;3;0;1;Regular Season;10;30;12;15;2;6;23;7;12;4
2582;2024;10;22;Sudbury Community Arena;4147;97;93;2;5;1;1;0;0;0;2;2;1;0;0;3153;3244;3276;52;84;4;10;25;18;5;8;4;7;35;28;11;11;3;0;13;12;27;0;1;5;2;2;Regular Season;13;25;7;7;0;10;35;19;18;2
2583;2024;10;22;Compuware Arena;2615;103;99;5;2;1;4;0;0;0;0;1;1;0;0;3170;3109;3402;49;62;6;2;27;21;4;2;8;5;34;22;4;15;5;0;15;10;8;0;0;1;1;3;Regular Season;7;18;13;8;3;8;28;16;8;2
2584;2024;10;22;Colisée de Trois-Rivières;2206;92;87;10;2;6;1;3;0;0;1;1;0;0;0;3144;3018;2980;52;59;12;10;22;18;8;5;6;7;34;40;13;2;12;0;12;12;3;0;3;5;0;6;Regular Season;6;26;12;7;1;11;20;16;10;2
2585;2024;10;22;J.D. McArthur Arena;3193;102;100;7;3;1;2;4;0;0;0;1;2;0;0;3036;3125;3094;61;60;12;12;23;19;1;6;1;4;36;32;10;15;8;0;13;13;12;0;1;6;0;6;Regular Season;10;26;15;9;1;8;30;10;10;2
2586;2024;10;22;CAA Arena;3257;88;90;5;4;1;1;2;1;0;2;1;1;0;0;3214;3336;3210;53;61;16;14;16;15;8;3;5;4;32;36;6;7;10;1;9;10;16;0;1;7;3;8;Regular Season;7;23;13;8;2;4;27;11;15;4
2587;2024;10;22;Paramount Fine Foods Centre;2937;95;89;1;4;1;0;0;0;0;0;3;1;0;0;3129;3165;3403;54;51;4;6;19;12;5;4;4;8;33;23;7;7;7;0;7;11;6;0;0;3;0;2;Regular Season;6;17;13;14;4;13;19;10;7;2
2588;2024;10;24;Erie Insurance Arena;5693;98;103;5;2;2;1;2;0;0;2;0;0;0;0;3485;3372;3178;65;48;2;8;20;15;2;5;6;5;24;32;9;11;11;0;11;7;4;0;1;4;0;1;Regular Season;9;17;17;19;3;6;19;9;12;2
2589;2024;10;24;Tribute Communities Centre;3077;90;94;3;6;1;1;1;0;0;1;1;4;0;0;3139;3418;3256;60;47;8;6;24;15;8;6;5;8;33;31;10;7;9;0;8;11;6;0;1;3;1;4;Regular Season;11;28;14;5;2;10;18;10;5;4
2590;2024;10;25;Progressive Auto Sales Arena;4646;105;104;4;3;2;0;2;0;0;1;1;1;0;0;3307;3261;3468;70;62;16;6;27;7;2;6;3;2;33;28;20;18;6;0;5;10;15;0;0;3;1;3;Regular Season;7;36;16;8;3;7;28;11;15;1
2591;2024;10;27;CAA Centre;3740;94;91;2;1;0;1;1;0;0;1;0;0;0;0;3274;3195;3019;45;66;6;11;23;27;3;8;3;5;24;27;10;5;12;0;13;10;6;0;0;4;0;3;Regular Season;4;21;10;7;3;7;42;11;4;2
2592;2024;10;27;Peterborough Memorial Centre;2584;93;92;3;1;0;1;2;0;0;1;0;0;0;0;3500;3046;3411;65;62;8;25;36;22;9;2;3;8;30;33;15;11;7;0;11;5;10;0;0;7;0;4;Regular Season;11;29;10;12;3;18;21;16;6;1
2593;2024;10;27;Placeholder 19 Arena;1000;86;96;0;4;0;0;0;0;0;1;1;2;0;0;3288;3470;3047;51;67;11;13;27;11;8;3;6;5;17;27;7;13;4;0;10;11;16;0;0;4;0;3;Regular Season;3;31;7;8;2;6;33;12;13;3
2594;2024;10;27;Leon's Centre;4197;89;97;4;3;2;1;0;1;0;1;1;1;0;0;3403;3335;3271;52;55;12;24;16;13;7;3;5;4;38;30;8;6;7;3;6;7;9;0;3;7;2;6;Regular Season;6;24;14;5;3;12;24;7;11;1
2595;2024;10;27;Erie Insurance Arena;5632;98;95;1;0;0;0;0;0;1;0;0;0;0;0;3029;3316;3265;66;58;10;8;30;19;2;2;5;7;31;27;10;14;11;3;14;8;9;2;0;4;0;5;Regular Season;11;34;10;13;1;11;25;14;10;0
2596;2024;10;27;Detroit Metal Mouldings Arena;2719;101;105;3;2;1;2;0;0;0;1;1;0;0;0;3112;3315;3344;78;41;20;12;29;10;3;1;6;8;31;30;16;18;10;0;6;6;9;0;0;6;1;5;Regular Season;5;37;20;13;3;7;13;14;7;0
2597;2024;10;27;Sleeman Centre;4715;99;104;6;8;1;3;2;0;0;4;1;3;0;0;3353;3177;3039;55;49;15;13;14;13;3;9;5;3;34;29;12;7;8;0;11;7;14;0;1;4;0;5;Regular Season;9;18;14;10;4;7;20;10;10;2
2598;2024;10;27;Toyota Center;3475;87;90;1;2;1;0;0;0;0;0;2;0;0;0;3398;3021;3354;44;60;6;6;27;23;5;0;4;9;30;27;13;3;9;0;7;23;6;0;1;3;1;3;Regular Season;9;17;10;7;1;6;28;13;8;5
2599;2024;10;27;CAA Arena;3257;88;103;4;3;0;0;3;0;1;0;1;2;0;0;3149;2994;3301;70;62;6;8;17;11;0;2;6;4;36;31;8;17;14;5;8;7;18;0;0;4;1;3;Regular Season;19;35;14;8;4;18;27;19;4;4
2600;2024;10;28;Meridian Centre;3208;96;91;1;4;0;1;0;0;0;0;1;3;0;0;3263;3038;3322;45;56;10;12;23;25;5;9;4;4;29;27;11;5;7;0;9;10;13;0;1;6;0;5;Regular Season;2;27;6;7;3;5;24;14;10;3
2601;2024;10;28;Peterborough Memorial Centre;2502;93;103;4;7;0;1;3;0;0;3;1;3;0;0;3170;3402;3373;61;48;6;8;21;26;3;10;4;5;34;43;9;10;14;0;7;7;11;0;1;4;2;3;Regular Season;5;30;9;14;3;8;20;11;7;2
2602;2024;10;28;Placeholder 19 Arena;1000;86;95;7;6;3;1;3;0;0;2;2;2;0;0;3106;3035;3496;58;84;34;25;32;10;5;1;3;3;38;37;10;8;12;0;8;18;11;0;3;5;3;4;Regular Season;11;24;15;5;3;13;42;14;12;3
2603;2024;10;28;Toyota Center;3628;87;97;4;5;3;0;1;0;0;1;1;2;1;0;3335;2990;3280;67;64;8;6;20;22;2;4;6;6;34;22;10;5;11;0;9;12;12;2;0;3;1;4;Regular Season;12;36;6;12;1;10;30;11;10;3
2604;2024;10;28;Detroit Metal Mouldings Arena;2685;101;104;1;4;1;0;0;0;0;1;3;0;0;0;3261;3235;3179;61;47;6;8;19;13;7;7;5;6;23;27;9;9;11;0;3;12;5;0;0;4;1;3;Regular Season;5;37;10;6;3;13;19;8;3;4
2605;2024;10;28;Kitchener Memorial Auditorium Complex;3275;100;102;5;2;0;1;4;0;0;1;0;1;0;0;3220;3364;3377;55;46;8;6;29;14;5;6;6;5;31;32;10;7;15;0;9;8;9;0;0;3;0;4;Regular Season;9;23;12;9;2;6;23;9;6;2
2606;2024;10;29;Colisée de Trois-Rivières;2394;92;93;5;2;3;1;1;0;0;0;2;0;0;0;3250;3018;3145;55;66;4;6;27;17;4;4;1;7;20;31;15;11;7;0;15;11;3;0;1;3;1;2;Regular Season;5;28;11;8;3;16;28;14;6;2
2607;2024;10;29;CAA Arena;3257;88;86;4;3;2;2;0;0;0;1;1;1;0;0;3249;3442;3423;63;58;10;22;17;22;3;4;4;3;33;25;8;10;15;0;13;14;6;0;2;6;0;5;Regular Season;11;30;13;6;3;5;22;11;15;5
2608;2024;10;29;Erie Insurance Arena;5595;98;102;6;2;3;1;2;0;0;0;2;0;0;0;3372;3219;3156;64;48;16;6;32;15;7;4;2;11;32;29;22;4;12;0;1;10;4;0;1;3;0;3;Regular Season;15;24;12;11;2;6;26;6;9;1
2609;2024;10;29;Progressive Auto Sales Arena;4212;105;101;7;4;4;0;3;0;0;0;2;2;0;0;3356;3282;3424;59;65;10;6;21;10;4;7;5;5;33;41;6;5;17;0;14;11;17;0;1;3;1;5;Regular Season;14;23;13;7;2;5;33;14;10;3
2610;2024;10;29;Kitchener Memorial Auditorium Complex;3009;100;99;1;2;0;0;1;0;0;0;1;1;0;0;3041;3268;3269;52;65;8;18;18;18;6;6;5;2;32;18;7;6;7;0;9;14;11;0;0;4;1;4;Regular Season;13;22;9;6;2;5;34;13;13;0
2611;2024;10;29;CAA Centre;3884;94;95;7;1;2;2;3;0;0;0;0;1;0;0;3139;3231;3418;61;40;18;12;22;14;2;11;5;3;31;25;17;10;18;0;1;5;7;0;1;6;0;4;Regular Season;1;23;24;10;3;12;10;13;2;3
2612;2024;10;29;Leon's Centre;4298;89;87;5;0;0;1;4;0;0;0;0;0;0;0;3391;3192;3040;81;51;4;22;31;24;3;4;6;4;44;31;13;15;24;0;8;6;6;0;1;6;0;2;Regular Season;5;43;12;17;4;13;20;9;8;1
2613;2024;10;31;Tribute Communities Centre;3920;90;88;4;6;1;2;1;0;0;0;5;1;0;0;3249;3042;3070;59;60;14;18;30;20;8;6;8;2;35;41;15;11;8;0;4;12;15;0;3;9;3;7;Regular Season;5;29;17;7;1;12;18;12;13;5
2614;2024;11;1;Placeholder 19 Arena;1000;86;97;7;3;1;4;2;0;0;1;2;0;0;0;3133;3240;3001;65;52;8;22;27;10;2;1;2;6;39;25;11;17;7;0;6;5;9;0;1;6;2;4;Regular Season;7;30;13;11;4;8;19;14;9;2
2615;2024;11;1;Dow Event Center;3965;104;99;4;2;2;0;2;0;0;1;0;1;0;0;3197;3269;3404;63;43;6;16;23;17;6;4;4;4;37;20;17;8;12;0;6;6;8;0;0;3;1;3;Regular Season;10;29;15;6;3;8;21;8;4;2
2616;2024;11;1;Toyota Center;3650;87;89;5;3;2;3;0;0;0;0;1;2;0;0;3350;2997;3264;57;70;10;4;13;20;2;1;4;7;26;35;8;9;5;0;12;9;22;0;0;2;1;5;Regular Season;15;22;9;8;3;4;26;25;11;4
2617;2024;11;1;Kitchener Memorial Auditorium Complex;3013;100;103;4;6;3;0;1;0;0;1;3;2;0;0;3135;3124;3419;55;71;8;12;16;19;3;4;5;7;32;38;16;5;5;0;10;20;15;0;1;6;1;4;Regular Season;9;21;19;5;1;8;32;13;13;5
2618;2024;11;2;CAA Centre;4153;94;96;3;5;1;1;1;0;0;0;0;5;0;0;3009;3418;3343;45;53;10;6;21;19;7;6;3;4;19;30;12;8;6;0;8;7;11;0;1;3;1;5;Regular Season;7;20;7;7;4;7;21;12;9;4
2619;2024;11;2;Progressive Auto Sales Arena;4600;105;92;5;2;2;3;0;0;0;0;2;0;0;0;3262;3284;3468;67;43;6;20;26;15;2;6;7;5;23;31;13;20;7;0;4;11;10;0;2;5;1;3;Regular Season;9;33;11;12;2;6;18;9;8;2
2620;2024;11;2;J.D. McArthur Arena;3393;102;90;3;4;1;0;2;0;0;1;0;2;0;1;3465;2984;3042;62;72;6;2;18;22;3;3;1;5;33;29;15;5;7;0;11;14;11;11;1;1;0;3;Regular Season;11;33;13;4;3;10;35;9;14;6
2621;2024;11;3;Paramount Fine Foods Centre;3258;95;91;5;3;1;4;0;0;0;1;1;1;0;0;3381;3248;3376;45;53;8;12;15;20;8;8;4;5;34;40;5;16;3;0;12;7;11;0;2;6;1;4;Regular Season;8;16;10;7;4;7;22;14;8;2
2622;2024;11;3;Leon's Centre;4251;89;93;4;2;0;0;4;0;0;1;1;0;0;0;3129;3244;3165;63;55;12;2;19;26;6;5;6;3;27;37;9;6;21;0;13;14;7;0;0;1;1;1;Regular Season;9;28;8;16;2;9;28;12;4;2
2623;2024;11;3;Sudbury Community Arena;3860;97;96;2;5;1;1;0;0;0;3;0;2;0;0;3011;3015;3009;66;57;12;10;20;25;12;3;6;6;34;36;11;5;12;0;13;19;10;0;1;5;0;6;Regular Season;13;22;16;11;4;5;36;6;10;0
2624;2024;11;3;Erie Insurance Arena;5641;98;104;5;4;1;1;3;0;0;0;2;2;0;0;3068;3261;2998;53;59;18;16;23;17;6;4;4;4;27;25;11;10;7;0;8;11;9;0;0;3;0;4;Regular Season;8;23;12;8;2;6;32;10;9;2
2625;2024;11;3;Detroit Metal Mouldings Arena;3046;101;90;6;3;2;3;1;0;0;1;1;1;0;0;2992;3033;3344;72;56;8;4;20;10;9;9;9;5;26;29;15;15;17;0;7;9;11;0;1;2;1;4;Regular Season;4;39;16;11;2;6;29;14;5;2
2626;2024;11;3;Sleeman Centre;4715;99;92;3;1;0;2;1;0;0;0;1;0;0;0;3116;3058;3311;67;53;6;18;25;11;7;8;6;5;19;33;7;22;12;0;4;9;9;0;0;4;0;3;Regular Season;9;37;6;15;0;8;24;10;7;4
2627;2024;11;3;CAA Centre;3981;94;103;4;0;0;4;0;0;0;0;0;0;0;0;3274;3386;3256;53;61;8;10;15;17;0;10;5;9;38;34;8;16;9;0;5;8;10;0;1;5;0;4;Regular Season;5;27;11;7;3;16;22;14;6;3
2628;2024;11;3;Toyota Center;3751;87;88;2;7;1;1;0;0;0;0;3;4;0;0;3149;3423;3493;58;67;6;6;23;26;4;1;7;2;32;29;6;8;14;0;14;12;17;0;1;3;0;3;Regular Season;12;24;7;11;4;9;30;16;8;4
2629;2024;11;4;TD Place Arena;4600;91;95;4;1;1;2;1;0;0;1;0;0;0;0;3008;3455;3248;61;48;4;8;21;23;7;4;7;6;32;28;9;16;15;0;9;4;4;0;2;4;0;2;Regular Season;5;22;9;20;5;9;21;9;6;3
2630;2024;11;4;Toyota Center;3589;87;93;1;7;1;0;0;0;0;4;2;1;0;0;3096;3153;3030;60;86;8;8;18;20;2;2;2;7;44;31;5;10;5;0;23;16;14;0;0;4;1;4;Regular Season;14;22;14;8;2;7;39;19;11;10
2631;2024;11;4;Placeholder 19 Arena;1000;86;94;3;5;2;1;0;0;0;3;2;0;0;0;3471;3240;3090;50;57;16;4;29;13;7;5;6;5;41;29;12;7;8;0;16;8;10;0;0;2;1;3;Regular Season;6;32;8;1;3;14;21;4;13;5
2632;2024;11;4;Meridian Centre;3048;96;103;2;4;1;0;1;0;0;2;2;0;0;0;3170;3114;2994;48;60;8;10;23;18;2;7;8;4;27;33;7;11;8;0;15;11;6;0;0;5;0;4;Regular Season;5;25;9;8;1;10;28;8;8;6
2633;2024;11;4;Kitchener Memorial Auditorium Complex;3467;100;98;4;1;1;1;2;0;0;1;0;0;0;0;3268;3132;3055;60;41;8;8;24;25;5;5;6;4;21;27;16;6;10;0;3;8;9;0;1;4;0;4;Regular Season;8;28;16;4;4;7;18;4;10;2
2634;2024;11;4;Detroit Metal Mouldings Arena;3004;101;104;0;6;0;0;0;0;0;1;4;1;0;0;3034;3510;3353;65;61;15;18;28;5;2;5;4;3;45;33;11;10;16;0;10;19;4;0;0;6;1;6;Regular Season;5;33;15;9;3;18;24;13;3;3
2635;2024;11;4;J.D. McArthur Arena;2988;102;105;8;3;3;1;4;0;0;3;0;0;0;0;3168;2989;3125;66;59;6;14;18;20;4;4;5;4;39;29;9;13;11;0;16;5;13;0;4;7;0;3;Regular Season;9;21;25;9;2;3;19;25;9;3
2636;2024;11;5;Peterborough Memorial Centre;2501;93;86;6;1;2;2;2;0;0;1;0;0;0;0;3096;3153;3408;61;56;20;8;24;26;1;1;4;4;27;32;8;10;14;0;12;9;8;0;1;4;0;5;Regular Season;6;25;18;9;3;10;24;13;7;2
2637;2024;11;5;Sudbury Community Arena;4190;97;99;4;7;0;2;2;0;0;2;4;1;0;0;3311;3116;3333;64;59;13;25;24;18;4;6;2;5;28;33;13;9;18;0;9;12;10;0;1;5;2;4;Regular Season;5;29;11;13;6;10;18;14;14;3
2638;2024;11;5;CAA Arena;3257;88;98;2;1;1;1;0;0;0;0;0;1;0;0;3149;3181;3293;53;41;6;18;21;23;1;2;2;4;28;28;11;4;13;0;6;3;5;0;0;4;0;3;Regular Season;12;19;7;11;4;7;13;11;7;3
2639;2024;11;5;J.D. McArthur Arena;3353;102;101;4;6;1;2;1;0;0;2;1;3;0;0;3279;3125;3112;64;73;14;26;16;17;2;4;2;8;37;36;8;8;14;0;15;15;9;0;3;8;2;7;Regular Season;15;23;9;14;3;9;33;17;11;3
2640;2024;11;5;Kitchener Memorial Auditorium Complex;3340;100;95;6;1;2;0;4;0;0;0;1;0;0;0;3317;3124;3305;65;40;22;8;26;25;2;1;2;6;29;29;13;11;14;0;3;13;2;0;1;4;1;6;Regular Season;2;33;14;10;6;9;19;8;3;1
2641;2024;11;5;Progressive Auto Sales Arena;4291;105;90;3;1;1;1;1;0;0;0;0;1;0;0;3282;3354;4873;69;69;4;6;26;5;1;5;5;3;30;28;9;14;17;0;12;9;18;0;0;3;0;2;Regular Season;12;30;11;11;5;13;27;13;12;4
2642;2024;11;8;Placeholder 19 Arena;1000;86;91;4;5;1;2;1;0;0;0;2;2;0;1;3340;3442;3195;60;76;12;6;22;17;3;2;8;5;34;30;4;13;7;4;8;11;20;4;0;3;0;6;Regular Season;17;23;10;12;3;13;32;18;13;5
2643;2024;11;8;Dow Event Center;3884;104;96;4;2;2;2;0;0;0;1;1;0;0;0;3005;3009;3053;45;62;6;8;27;15;12;2;7;2;29;30;6;7;6;0;9;12;9;0;2;4;0;3;Regular Season;10;21;7;6;1;12;28;13;7;2
2644;2024;11;8;Detroit Metal Mouldings Arena;2981;101;102;6;9;1;1;4;0;0;5;1;3;0;0;3168;3162;3102;67;69;30;8;16;9;4;7;4;2;46;36;12;11;13;0;16;5;22;0;1;4;2;5;Regular Season;14;25;11;13;4;7;30;13;16;3
2645;2024;11;8;Leon's Centre;4403;89;87;7;2;2;2;3;0;0;1;1;0;0;0;3403;3309;3052;72;65;12;10;25;10;5;1;3;3;32;39;14;8;17;0;12;9;14;0;1;5;0;6;Regular Season;13;33;14;11;1;9;24;17;12;3
2646;2024;11;9;Colisée de Trois-Rivières;2264;92;105;6;1;2;1;3;0;0;1;0;0;0;0;3258;3345;3425;59;54;9;6;17;27;6;5;4;3;29;29;13;14;8;0;13;6;8;0;0;3;1;3;Regular Season;7;31;13;2;6;9;24;9;11;1
2647;2024;11;9;Tribute Communities Centre;3118;90;100;3;1;2;1;0;0;0;1;0;0;0;0;3354;3364;3230;62;43;13;17;19;20;6;8;2;5;21;27;16;12;7;0;6;4;7;0;0;6;1;4;Regular Season;8;29;12;12;1;8;20;10;4;1
2648;2024;11;10;Peterborough Memorial Centre;2451;93;91;5;4;3;2;0;0;0;1;3;0;0;0;3276;3093;2995;73;57;8;6;15;22;3;3;5;7;43;32;16;12;15;0;7;13;8;0;1;3;1;4;Regular Season;13;38;13;6;3;12;21;10;10;4
2649;2024;11;10;J.D. McArthur Arena;3262;102;96;2;1;1;0;1;0;0;0;1;0;0;0;3125;3119;3102;59;57;8;14;28;10;12;4;3;5;23;23;15;9;4;0;3;12;14;0;0;2;1;4;Regular Season;15;17;16;8;3;8;24;11;9;5
2650;2024;11;10;Sudbury Community Arena;3922;97;94;4;2;1;2;1;0;0;1;1;0;0;0;3335;3090;3399;61;56;12;14;27;12;5;1;1;5;38;25;14;6;10;0;8;11;12;0;2;7;0;6;Regular Season;13;22;12;12;2;6;26;16;7;1
2651;2024;11;10;Erie Insurance Arena;5583;98;90;4;1;0;2;2;0;0;1;0;0;0;0;3397;3029;3485;63;76;18;10;26;18;3;1;10;3;32;31;10;12;8;0;14;21;9;0;1;5;1;4;Regular Season;8;34;12;6;3;10;38;16;9;3
2652;2024;11;10;Dow Event Center;3924;104;101;7;4;2;2;3;0;0;0;2;2;0;0;3261;5359;3039;57;66;12;8;20;17;8;2;5;4;40;34;7;9;11;0;10;14;10;0;1;4;0;6;Regular Season;15;18;11;10;3;8;36;9;11;2
2653;2024;11;10;Sleeman Centre;4715;99;103;4;3;1;1;2;0;0;1;1;1;0;0;3041;3298;3341;74;52;14;6;20;18;1;3;3;1;39;31;21;11;9;0;13;7;9;0;2;3;1;2;Regular Season;9;34;14;13;4;11;20;10;8;3
2654;2024;11;10;Toyota Center;3389;87;100;7;4;1;5;1;0;0;1;2;1;0;0;3075;3412;3021;67;53;8;8;14;26;2;5;2;5;34;30;11;16;8;0;11;9;8;0;1;4;2;4;Regular Season;5;35;16;7;4;7;24;7;11;4
2655;2024;11;10;Leon's Centre;4065;89;88;5;3;1;3;1;0;0;1;1;1;0;0;3052;3161;3460;68;55;8;6;29;14;7;3;7;8;34;30;17;12;14;0;15;12;6;0;1;3;0;4;Regular Season;7;32;15;11;3;8;25;9;10;3
2656;2024;11;10;Paramount Fine Foods Centre;3276;95;105;4;6;2;1;1;0;0;2;2;2;0;0;3262;3131;3054;58;48;6;4;14;26;4;7;4;1;34;32;13;12;10;0;8;10;10;0;0;2;0;3;Regular Season;9;23;15;8;3;10;15;13;5;5
2657;2024;11;11;TD Place Arena;4879;91;88;1;4;0;1;0;0;0;3;0;1;0;0;3249;3428;3149;63;43;6;4;40;15;7;2;3;6;24;25;10;11;9;0;7;7;9;0;0;2;2;3;Regular Season;10;30;11;8;4;8;15;8;9;3
2658;2024;11;11;Placeholder 19 Arena;1000;86;93;4;2;1;2;1;0;0;0;1;1;0;0;3346;3488;3442;59;46;4;6;17;13;2;4;3;3;29;15;15;14;8;0;4;2;11;0;1;3;0;2;Regular Season;5;24;16;10;4;7;23;8;6;2
2659;2024;11;11;Detroit Metal Mouldings Arena;2889;101;96;4;2;2;0;2;0;0;1;0;1;0;0;3065;3108;3033;53;54;4;8;15;14;7;3;7;7;24;36;13;7;11;0;7;14;8;0;1;4;0;2;Regular Season;8;21;13;6;5;11;22;6;11;4
2660;2024;11;11;Sudbury Community Arena;4094;97;99;6;4;2;1;3;0;0;1;1;2;0;0;3291;3359;3335;57;42;2;6;13;20;2;3;7;9;36;18;14;5;11;0;6;12;11;0;0;3;1;1;Regular Season;9;28;10;5;5;4;18;7;11;2
2661;2024;11;11;J.D. McArthur Arena;3028;102;103;7;3;2;4;1;0;0;0;0;3;0;0;3168;3122;3125;54;65;6;6;12;13;3;3;1;4;27;35;15;11;5;0;12;9;12;0;1;3;0;3;Regular Season;9;21;13;9;2;11;20;17;13;4
2662;2024;11;12;CAA Centre;3769;94;86;7;2;2;1;4;0;0;0;1;1;0;0;3002;2983;3386;61;63;18;14;9;21;7;8;9;6;32;42;9;17;13;0;6;15;9;0;4;7;1;4;Regular Season;7;26;11;11;6;11;34;5;10;3
2663;2024;11;12;Compuware Arena;2643;103;98;4;6;2;2;0;0;0;2;1;3;0;0;3278;3170;3393;63;58;14;12;20;16;3;4;2;7;27;29;10;15;8;0;10;11;11;0;1;1;1;2;Regular Season;8;26;17;7;5;7;21;17;11;2
2664;2024;11;12;Colisée de Trois-Rivières;2362;92;95;4;2;1;2;1;0;0;2;0;0;0;0;3144;3027;2980;54;62;6;8;26;13;4;5;4;4;23;20;7;8;14;0;11;6;14;0;1;4;0;3;Regular Season;9;23;7;9;6;7;32;12;7;4
2665;2024;11;12;CAA Arena;3257;88;87;6;2;1;1;4;0;0;0;1;1;0;0;3227;3293;3073;63;54;22;10;17;17;5;3;4;4;30;33;10;8;15;0;15;11;9;0;4;5;0;6;Regular Season;10;23;14;15;1;2;21;20;7;4
2666;2024;11;12;Leon's Centre;4242;89;100;2;3;1;1;0;0;0;2;1;0;0;0;3364;3032;3062;62;52;14;18;19;20;2;6;1;8;35;32;8;13;9;0;11;9;3;0;1;4;2;7;Regular Season;12;27;11;9;3;14;20;9;7;2
2667;2024;11;12;Dow Event Center;3888;104;105;6;5;2;1;2;0;1;2;2;1;0;0;3404;3054;3257;55;54;15;11;8;27;8;4;5;7;45;35;8;10;14;2;10;6;11;3;1;3;2;5;Regular Season;11;24;10;13;1;15;19;10;12;2
2668;2024;11;14;Erie Insurance Arena;0;98;99;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Regular Season;0;0;0;0;0;0;0;0;0;0
2669;2024;11;15;Meridian Centre;0;96;93;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Regular Season;0;0;0;0;0;0;0;0;0;0
