PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
488;2024;36;1;17;2;6;6;9;0;1;1;0;69;0;34;0;0;17;8;18;23;17376;2230;1388;0;0
489;2024;44;1;14;7;3;0;-1;2;1;0;1;66;1;39;66;37;12;9;3;13;13174;1021;2636;0;0
490;2024;41;1;18;2;4;6;-7;1;0;0;0;66;0;34;262;141;16;8;15;12;16180;690;3698;0;0
493;2024;21;0;20;14;9;8;-2;3;3;0;0;81;2;80;16;9;30;16;9;7;18738;4206;62;0;0
495;2024;56;1;9;0;2;2;0;0;0;0;0;56;0;8;5;3;13;2;1;2;4264;144;36;0;0
499;2024;34;1;20;2;4;8;5;0;0;0;0;56;1;23;10;4;29;7;3;2;9762;6;869;0;0
503;2024;8;0;20;7;7;6;0;1;2;0;0;61;2;33;152;91;9;13;6;3;14026;2473;9;0;0
506;2024;31;0;19;4;13;14;-9;2;7;0;0;63;0;49;0;0;32;7;26;16;22027;3140;1529;0;0
510;2024;59;1;3;0;2;0;1;0;0;0;0;63;0;8;0;0;5;0;2;2;3412;27;0;0;0
514;2024;0;0;19;1;3;4;-7;0;0;0;0;55;0;34;0;0;15;8;7;5;18225;120;1117;0;0
518;2024;45;1;15;3;2;8;-3;2;1;0;0;72;0;27;0;0;24;3;11;29;15421;3292;1921;0;0
520;2024;62;1;2;0;1;0;-1;0;0;0;1;55;0;4;3;0;1;1;0;4;1658;12;55;0;0
527;2024;46;1;18;6;13;6;8;1;0;2;0;64;2;38;16;8;27;12;10;1;15288;1245;1587;0;0
528;2024;22;0;22;0;3;4;-3;0;0;0;0;58;0;16;1;1;7;4;7;3;11565;813;55;0;0
529;2024;10;0;19;1;4;4;-12;0;0;0;0;58;0;28;56;21;22;13;6;10;13700;220;2755;0;0
530;2024;55;1;9;1;0;4;3;0;0;0;0;58;0;22;0;0;8;4;1;3;5877;594;205;0;0
531;2024;8;0;20;7;8;11;4;1;2;0;0;62;0;30;42;23;15;8;11;3;10402;695;915;1;1
539;2024;50;1;4;0;0;0;-2;0;0;0;0;61;0;2;39;23;0;1;4;0;3057;131;62;0;0
540;2024;31;0;19;3;4;10;-15;1;4;0;0;62;1;32;0;0;12;4;5;5;11690;2808;66;0;0
541;2024;4;0;21;1;4;4;-5;0;0;0;1;53;0;30;0;0;31;7;6;9;19892;116;782;0;0
544;2024;36;1;15;0;0;4;4;0;0;0;0;65;0;15;0;0;21;5;4;26;14144;119;1468;0;0
548;2024;51;1;18;2;5;11;-5;0;0;0;0;61;0;24;154;81;40;16;10;12;15925;187;2761;1;0
549;2024;62;1;15;2;5;6;10;0;0;0;0;69;0;31;0;0;9;9;14;25;14125;1898;1769;0;0
552;2024;54;1;16;1;3;8;2;0;0;0;0;65;0;41;0;0;12;5;6;28;15376;3154;1397;0;0
553;2024;20;0;21;2;4;0;0;1;3;0;0;64;0;35;3;1;15;5;14;3;8202;3706;50;0;0
554;2024;32;1;8;0;3;2;-3;0;1;0;0;62;0;16;0;0;6;2;4;6;7689;1416;439;0;0
555;2024;61;1;11;1;3;2;5;0;0;0;0;55;0;8;10;7;7;1;0;1;4263;36;106;0;0
557;2024;56;1;5;2;0;4;-4;0;0;0;0;55;0;7;56;25;3;3;1;5;2962;82;755;0;0
558;2024;46;1;17;1;7;18;6;1;2;0;0;70;0;57;0;0;23;10;9;15;17760;4104;1132;0;0
562;2024;27;0;19;5;8;10;-4;1;4;0;0;68;1;58;0;0;34;3;31;27;21533;3230;2973;0;0
565;2024;60;1;2;0;1;2;0;0;0;0;1;68;0;9;0;0;1;0;0;2;1902;246;381;0;0
566;2024;16;0;22;6;11;10;9;0;1;1;0;66;0;49;0;0;30;5;18;40;24353;1133;2416;0;0
573;2024;9;0;22;2;4;4;-10;0;0;0;0;58;0;44;5;3;22;13;4;5;18201;1060;0;0;0
574;2024;58;1;17;3;8;8;0;0;0;0;1;68;0;38;75;31;18;9;11;9;15456;1401;1024;0;0
577;2024;36;1;21;2;4;26;-4;0;0;0;1;58;0;31;8;6;35;13;6;11;18894;455;1278;0;0
578;2024;41;1;18;4;4;12;-7;1;1;0;0;63;0;31;37;18;42;15;5;8;16909;2406;1332;0;0
579;2024;29;0;18;1;2;7;-8;0;0;0;0;59;0;25;11;2;27;8;2;6;10161;93;3003;0;0
582;2024;47;1;11;2;2;4;-9;2;0;0;0;60;0;6;31;12;8;0;2;5;6682;1806;248;0;0
583;2024;61;1;6;1;0;2;1;0;0;0;0;57;0;8;0;0;5;2;2;11;5394;26;695;0;0
585;2024;57;1;3;0;2;0;2;0;0;0;0;51;0;3;0;0;2;3;1;1;2620;0;279;0;0
586;2024;11;0;20;5;11;2;5;1;0;0;0;73;0;49;17;8;40;11;6;4;17992;1011;84;0;0
589;2024;48;1;19;0;4;4;-5;0;1;0;0;66;0;54;2;0;22;7;14;37;21571;1418;1442;0;0
590;2024;56;1;13;2;5;8;5;1;0;0;0;63;1;18;65;30;4;8;4;8;12113;130;2007;0;0
592;2024;60;1;14;7;6;4;10;0;1;0;0;69;1;37;29;14;19;5;6;4;11529;1140;1210;0;0
593;2024;25;0;21;1;8;14;0;0;0;0;0;59;0;19;0;0;27;7;12;33;20022;164;2335;0;0
594;2024;18;0;21;5;14;4;12;0;2;0;0;64;2;20;196;100;25;5;17;4;17270;326;638;0;0
596;2024;60;1;10;0;2;4;6;0;0;0;0;63;0;15;0;0;9;2;2;14;9728;41;885;0;0
597;2024;6;0;19;7;9;10;1;1;0;0;0;67;0;54;4;3;15;16;11;3;15367;529;783;0;0
599;2024;50;1;13;0;2;4;-3;0;0;0;0;66;0;16;0;0;12;8;9;15;12361;167;1185;0;0
600;2024;8;0;20;0;3;8;-10;0;0;0;0;56;0;30;0;0;20;2;13;16;18227;0;650;0;0
601;2024;55;1;9;0;2;0;-3;0;0;0;0;57;0;14;0;0;8;1;2;7;7974;82;1134;0;0
602;2024;34;1;14;3;1;17;3;0;0;0;0;60;1;27;0;0;7;0;6;3;13720;146;1409;1;0
603;2024;47;1;6;0;1;4;-9;0;1;0;0;56;0;5;5;2;6;2;2;2;4573;347;3;0;0
604;2024;6;0;19;5;4;2;4;0;0;0;0;57;0;10;113;68;7;4;6;1;9510;118;171;0;0
605;2024;27;0;19;9;11;9;-5;6;8;0;0;69;2;37;271;147;16;11;13;4;17838;3403;108;0;0
609;2024;44;1;14;5;9;12;0;1;4;0;0;65;1;16;172;88;12;5;7;5;9299;2121;109;0;0
610;2024;52;1;17;2;6;8;-3;0;4;0;0;65;0;34;12;5;20;8;9;8;14991;3857;103;0;0
611;2024;10;0;19;7;9;6;-2;0;1;0;0;73;0;52;37;22;18;11;14;4;18887;2631;846;0;0
613;2024;18;0;21;14;20;18;12;2;5;0;0;81;2;59;40;15;35;10;10;4;20288;3677;526;0;0
615;2024;36;1;21;3;2;0;1;1;1;0;0;57;2;21;14;7;14;6;4;5;10331;2549;292;0;0
616;2024;60;1;14;4;3;8;6;0;0;1;1;61;1;24;35;12;27;3;2;4;11467;216;1547;0;0
617;2024;25;0;21;9;15;8;13;3;2;0;0;78;0;37;11;5;41;10;4;7;18136;3306;92;0;0
618;2024;33;1;13;2;7;6;6;0;3;0;0;69;0;30;0;0;10;11;12;27;12230;3645;1480;0;0
621;2024;54;1;20;5;5;15;-1;1;1;0;0;65;3;56;19;12;8;8;13;13;16237;4932;670;1;0
623;2024;35;1;15;4;6;10;6;0;0;0;0;59;0;22;25;11;4;5;3;11;10953;104;923;0;0
625;2024;47;1;16;3;10;8;11;0;0;0;0;64;0;41;11;2;7;8;6;8;14665;3778;558;0;0
627;2024;10;0;19;5;6;2;4;1;0;0;0;67;2;26;277;159;13;10;16;4;18962;3176;186;0;0
628;2024;11;0;20;1;1;8;-17;0;1;0;0;52;0;26;9;3;30;8;4;5;13789;93;1443;0;0
632;2024;42;1;16;2;8;8;-2;0;2;0;1;67;0;41;0;0;21;3;8;20;17461;2166;2048;0;0
633;2024;18;0;21;0;10;8;7;0;0;0;0;62;0;44;0;0;14;4;12;24;19831;559;927;0;0
636;2024;3;0;21;1;3;4;-6;0;0;0;0;56;1;11;71;43;15;16;10;7;9725;95;2099;0;0
637;2024;33;1;13;3;3;22;-11;2;3;0;0;58;0;26;4;3;19;9;5;5;9474;1922;353;0;0
638;2024;39;1;13;5;9;23;1;1;7;0;0;63;0;40;3;2;11;9;4;1;8846;3567;135;0;0
641;2024;61;1;14;7;9;4;5;2;5;0;0;66;0;45;19;10;16;6;10;12;12166;3328;695;0;0
642;2024;39;1;1;0;1;0;3;0;0;0;0;70;0;5;0;0;4;0;0;1;951;246;67;0;0
643;2024;43;1;10;0;2;2;-3;0;0;0;0;55;0;12;13;4;7;2;0;1;5628;67;125;0;0
644;2024;60;1;6;1;1;0;5;0;0;0;0;57;0;7;0;0;9;4;3;6;5599;102;510;0;0
645;2024;59;1;12;10;6;2;-5;7;2;0;0;65;2;27;148;73;7;9;1;6;7322;3069;42;0;0
646;2024;59;1;3;0;3;6;0;0;2;0;0;64;0;10;0;0;4;2;2;1;2883;790;96;0;0
648;2024;15;0;22;1;5;8;-14;0;1;0;0;55;0;16;107;38;10;8;5;3;11721;1048;5;0;0
650;2024;40;1;18;3;8;19;8;0;1;0;0;65;1;33;55;26;42;9;7;8;15763;368;2373;1;0
651;2024;3;0;21;6;15;10;3;2;7;0;0;72;0;57;9;4;26;20;13;9;18727;4540;889;0;0
653;2024;52;1;8;1;2;0;-1;0;0;0;0;64;0;17;0;0;9;2;2;11;8291;533;677;0;0
654;2024;11;0;20;3;9;8;-5;0;1;0;0;55;1;25;0;0;28;4;15;20;19339;241;1428;0;0
655;2024;56;1;8;0;0;2;-2;0;0;0;0;56;0;4;37;14;5;1;1;3;3748;112;631;0;0
656;2024;4;0;21;1;3;10;-9;0;0;0;0;55;0;13;0;0;23;12;3;7;10729;46;713;0;0
661;2024;15;0;22;6;13;4;-3;4;5;0;0;65;0;47;327;174;23;15;26;6;20604;3861;238;0;0
662;2024;50;1;13;3;1;6;-5;1;1;0;0;61;0;30;182;96;12;9;7;4;11786;2026;739;0;0
663;2024;3;0;21;1;8;2;2;0;0;0;0;60;0;39;0;0;20;5;12;36;22052;990;2502;0;0
666;2024;6;0;19;3;8;0;9;0;0;1;1;61;1;23;47;23;23;11;11;7;14249;8;2436;0;0
667;2024;22;0;22;1;3;2;-6;0;0;0;0;54;0;5;118;50;10;4;5;6;10556;0;792;0;0
669;2024;63;1;16;0;3;6;-3;0;1;0;1;61;0;10;0;0;11;1;5;16;13694;185;1699;0;0
670;2024;56;1;8;2;5;10;6;0;0;0;0;65;0;13;0;0;14;5;4;3;7703;82;1102;0;0
672;2024;47;1;16;3;6;8;-6;0;0;0;0;66;0;34;31;15;10;5;1;10;13640;3384;858;0;0
676;2024;9;0;22;3;10;17;-2;0;3;0;0;70;0;49;0;0;40;20;13;5;19525;3372;0;0;0
679;2024;58;1;18;1;5;6;4;0;0;0;0;62;1;30;18;6;15;3;4;5;11396;1304;1415;0;0
681;2024;47;1;11;2;5;2;2;0;0;0;0;60;0;19;148;72;7;7;3;6;10473;0;1408;0;0
682;2024;3;0;21;1;2;6;-2;0;0;0;0;62;0;31;0;0;24;2;10;46;20726;15;2279;0;0
683;2024;52;1;13;4;1;8;-1;0;0;0;0;62;0;22;10;5;17;5;7;15;11965;1604;1020;0;0
684;2024;29;0;18;2;2;4;-8;0;0;0;0;63;0;25;0;0;15;7;5;4;11948;486;67;0;0
685;2024;18;0;21;4;13;16;5;1;1;0;0;73;1;50;7;4;42;15;10;10;21747;780;295;0;0
687;2024;26;0;21;4;2;0;-5;0;0;0;0;61;1;25;0;0;25;8;9;3;12334;773;27;0;0
688;2024;10;0;19;3;1;6;-9;0;0;0;0;55;0;9;113;57;9;7;8;3;9920;102;712;0;0
689;2024;10;0;19;4;3;10;-9;0;0;1;0;65;0;20;7;2;31;6;8;4;16900;109;509;0;0
691;2024;9;0;22;1;6;8;-6;0;0;0;0;58;0;49;2;2;15;4;12;32;20782;96;2798;0;0
693;2024;3;0;21;19;7;4;8;5;2;0;0;71;1;63;328;186;24;17;12;3;20827;4808;266;0;0
699;2024;20;0;21;1;3;2;4;0;1;0;0;59;0;41;0;0;23;6;14;26;18195;161;2947;0;0
700;2024;40;1;9;0;2;2;4;0;0;0;0;64;0;8;0;0;13;2;1;12;8679;87;528;0;0
701;2024;51;1;18;3;5;8;-10;1;0;0;0;58;1;17;7;4;19;6;6;8;14224;755;907;0;0
702;2024;47;1;15;2;4;4;-8;0;1;0;0;61;0;21;0;0;12;3;6;18;14345;1314;1087;0;0
704;2024;59;1;5;0;3;2;2;0;0;0;0;67;0;12;4;2;7;4;5;2;4521;0;123;0;0
705;2024;29;0;18;10;13;4;-1;5;4;1;0;80;2;54;20;8;46;7;13;3;15541;3768;88;0;0
706;2024;18;0;21;6;6;4;10;0;0;0;1;63;0;37;8;4;24;8;11;16;15631;298;2814;0;0
707;2024;6;0;19;7;9;6;5;0;1;1;1;60;1;21;157;88;12;16;13;11;15018;168;2317;0;0
708;2024;51;1;8;0;0;2;-5;0;0;0;0;54;0;10;39;18;4;1;0;0;3702;138;26;0;0
709;2024;52;1;9;0;7;2;2;0;0;0;0;55;0;12;0;0;8;1;5;12;8833;433;1443;0;0
711;2024;60;1;3;1;0;0;2;0;0;0;0;66;1;4;35;22;3;1;0;0;2254;417;0;0;0
716;2024;61;1;11;0;1;10;1;0;0;0;0;68;0;19;102;55;30;1;5;13;9041;44;2490;0;0
717;2024;25;0;21;8;6;6;3;0;1;0;0;69;1;41;1;0;34;17;14;8;19562;655;74;0;0
721;2024;15;0;22;2;7;2;-7;0;0;1;0;61;0;36;14;5;41;15;10;21;19450;75;3322;0;0
723;2024;42;1;16;2;5;6;1;0;0;0;1;60;0;29;5;3;23;6;6;10;13821;210;993;0;0
724;2024;15;0;22;1;1;4;-13;0;0;0;0;52;0;7;27;13;18;11;4;6;10081;77;1840;0;0
725;2024;42;1;13;5;6;12;1;4;1;0;0;68;0;35;0;0;18;5;7;14;12873;2653;689;0;0
726;2024;25;0;21;6;4;14;2;0;0;0;0;64;1;26;251;102;22;10;23;4;16043;729;2711;0;0
727;2024;4;0;21;4;3;6;-3;2;0;0;0;62;0;39;0;0;42;11;20;27;25001;616;2121;0;0
728;2024;58;1;18;2;0;18;3;0;0;0;0;52;0;9;76;35;13;4;1;2;6779;47;1127;0;0
730;2024;20;0;21;6;8;10;2;2;2;0;0;75;1;50;11;5;43;11;4;5;18712;3543;30;0;0
738;2024;39;1;5;0;0;0;-1;0;0;0;0;64;0;7;0;0;3;0;4;5;5144;240;691;0;0
739;2024;53;1;16;1;5;4;3;1;1;0;1;66;0;37;0;0;13;2;3;26;15150;2971;1298;0;0
740;2024;57;1;21;3;3;4;5;0;0;0;1;59;0;18;110;55;17;8;8;4;11228;281;1877;0;0
741;2024;54;1;16;1;5;4;-4;0;0;0;1;61;0;14;0;0;17;1;6;23;14874;228;2514;0;0
742;2024;31;0;19;12;13;6;-6;5;4;0;1;71;0;61;248;129;12;9;29;3;19021;2893;209;0;0
743;2024;55;1;12;7;7;2;9;3;2;1;0;73;1;44;218;116;9;7;4;2;11028;3183;4;0;0
744;2024;8;0;20;6;10;4;6;0;0;0;0;56;0;24;38;17;7;9;1;4;9784;85;831;0;0
746;2024;56;1;9;0;2;0;0;0;0;0;0;64;0;12;0;0;10;2;3;8;9367;828;905;0;0
747;2024;53;1;16;1;5;10;2;0;1;0;0;82;0;21;0;0;22;6;14;30;16663;1547;2999;0;0
751;2024;61;1;2;1;0;0;0;0;0;0;0;62;0;3;0;0;4;1;1;0;1687;0;248;0;0
752;2024;26;0;21;14;9;6;1;5;4;0;0;76;3;65;37;20;35;18;12;7;18431;4023;290;0;0
753;2024;57;1;10;0;1;4;2;0;0;0;1;65;0;17;0;0;11;6;5;15;9309;236;2050;0;0
754;2024;7;0;13;1;2;6;1;0;0;0;0;59;0;4;3;3;11;8;4;3;6661;0;41;0;0
757;2024;21;0;20;5;12;10;-3;2;2;0;0;71;1;47;38;12;37;20;14;5;18485;3887;62;0;0
758;2024;9;0;22;9;8;4;-10;4;1;0;0;67;2;53;307;145;16;21;21;5;20492;3892;160;0;0
759;2024;56;1;13;4;5;10;5;0;1;0;0;57;0;23;29;16;20;6;4;2;12048;69;928;0;0
760;2024;39;1;3;0;0;2;1;0;0;0;0;58;0;4;5;3;1;1;0;1;1600;81;73;0;0
761;2024;8;0;20;1;12;9;-1;0;2;0;0;63;0;33;0;0;24;4;21;33;23959;815;3073;1;0
762;2024;57;1;8;0;1;2;-1;0;0;0;0;60;0;21;0;0;10;4;4;5;8283;336;987;0;0
765;2024;7;0;20;10;6;8;4;0;0;1;0;66;1;39;4;3;26;17;3;7;15605;541;169;0;0
766;2024;38;1;13;0;9;6;-5;0;3;0;1;70;0;38;0;0;15;4;2;33;13554;3453;1458;0;0
769;2024;59;1;12;0;2;4;-7;0;0;0;0;59;0;21;20;12;10;5;5;11;10699;879;380;0;0
770;2024;50;1;17;4;3;14;1;0;0;0;0;60;0;40;17;9;41;12;6;9;15394;187;1228;0;0
771;2024;57;1;12;0;3;4;3;0;0;0;0;64;0;18;1;0;10;4;4;14;11240;238;1885;0;0
772;2024;42;1;1;0;0;0;0;0;0;0;0;63;0;2;0;0;1;0;2;1;948;13;254;0;0
773;2024;59;1;12;0;1;2;-8;0;1;0;0;61;0;31;0;0;8;4;2;14;12566;2784;1432;0;0
775;2024;50;1;14;3;2;10;0;1;1;0;0;61;0;30;0;0;17;11;1;7;11662;2100;26;0;0
777;2024;22;0;22;3;9;10;-11;0;3;0;0;63;0;59;8;3;26;14;6;4;18591;2508;15;0;0
779;2024;52;1;17;8;8;32;5;2;3;0;0;66;1;30;260;111;18;11;3;7;14999;3297;3;2;0
784;2024;62;1;18;6;6;12;5;0;0;1;0;69;1;51;17;9;27;16;13;19;15430;364;3210;0;0
786;2024;26;0;21;8;11;14;3;2;4;0;0;70;1;57;26;9;40;19;12;9;18483;3982;56;0;0
787;2024;9;0;22;1;11;8;-4;0;1;0;0;67;0;62;0;0;32;7;13;14;23564;1425;828;0;0
788;2024;27;0;19;8;5;2;11;0;0;0;0;63;2;38;5;1;26;13;9;5;16890;40;114;0;0
789;2024;46;1;18;5;5;44;6;0;0;0;0;61;1;45;19;12;52;18;7;5;15727;1303;995;2;0
792;2024;17;0;21;12;7;4;6;1;0;0;0;70;2;61;13;3;35;17;20;6;17229;1113;640;0;0
794;2024;8;0;20;4;3;2;-10;0;1;0;0;60;0;39;8;3;24;15;6;9;17499;315;724;0;0
795;2024;51;1;17;0;3;6;-2;0;1;0;0;56;0;13;0;0;20;6;7;17;17453;181;1523;0;0
797;2024;57;1;17;3;4;12;0;0;0;0;0;60;0;25;43;24;9;5;4;6;13155;409;1289;0;0
798;2024;21;0;20;3;5;8;-3;0;1;0;0;64;0;18;213;101;22;11;16;6;17631;713;358;0;0
802;2024;25;0;21;3;14;12;17;0;0;1;0;68;0;36;0;0;29;2;15;21;21019;275;643;2;0
806;2024;19;0;20;5;7;10;11;2;1;0;0;65;1;47;0;0;35;5;11;28;25145;517;2779;0;0
809;2024;29;0;18;0;3;8;-12;0;1;0;0;61;0;41;0;0;30;7;14;16;19018;788;1534;0;0
810;2024;3;0;21;7;6;6;-5;0;0;0;0;68;0;45;6;5;30;9;12;11;16344;796;765;0;0
811;2024;29;0;18;4;9;4;-6;1;0;0;0;70;0;37;13;6;19;11;8;6;16691;826;1046;0;0
812;2024;31;0;9;0;3;2;-6;0;0;0;0;50;0;2;37;23;2;1;0;0;3792;0;0;0;0
813;2024;43;1;14;1;3;2;-7;0;1;0;0;58;0;18;7;5;12;4;7;14;10808;790;793;0;0
814;2024;46;1;15;1;2;12;-3;0;0;0;0;65;0;38;0;0;17;3;6;40;13389;3117;928;0;0
816;2024;29;0;18;7;6;10;0;0;0;0;0;67;0;33;234;128;16;13;10;7;17052;831;783;0;0
818;2024;35;1;4;2;2;0;-3;1;1;0;0;64;1;8;45;25;2;3;3;1;2518;1083;40;0;0
819;2024;31;0;16;3;8;2;-1;0;3;0;0;65;0;22;0;0;16;4;4;1;10933;2351;0;0;0
822;2024;26;0;21;4;7;2;1;0;0;0;0;56;1;26;25;8;28;11;6;9;14870;31;738;0;0
826;2024;25;0;21;12;19;8;12;3;6;0;0;76;2;67;345;186;32;7;24;2;21714;3524;500;0;0
827;2024;20;0;21;5;10;10;13;0;2;0;0;65;2;30;207;105;17;19;18;8;17105;859;2541;0;0
828;2024;18;0;21;3;5;2;5;0;0;1;0;57;1;20;50;16;14;7;5;10;10383;0;2779;0;0
832;2024;16;0;22;7;5;4;1;0;0;0;0;54;2;29;1;1;20;8;3;6;12890;36;99;0;0
836;2024;15;0;22;2;6;6;-5;0;0;0;0;62;0;46;0;0;41;9;11;30;25319;293;2869;0;0
840;2024;27;0;19;7;6;12;3;3;5;0;0;67;1;46;157;83;16;12;9;2;13594;2938;100;0;0
841;2024;54;1;20;6;7;14;4;0;2;1;0;64;3;45;19;11;28;15;12;12;17258;1140;1129;0;0
843;2024;12;0;23;1;4;14;-16;0;0;0;0;61;0;42;0;0;30;10;16;64;26140;568;2634;0;0
845;2024;20;0;21;7;6;2;2;0;1;0;0;62;1;50;5;0;49;13;6;6;19683;719;190;0;0
848;2024;15;0;22;3;12;4;-12;0;4;0;0;69;1;66;274;143;27;15;19;6;22409;3315;900;0;0
850;2024;19;0;20;5;15;20;-2;2;3;0;0;71;1;38;31;16;21;15;17;7;17535;3348;198;0;0
852;2024;46;1;18;3;8;20;2;0;0;0;0;62;0;34;5;1;55;10;9;15;15841;874;1295;0;0
853;2024;46;1;18;5;4;12;9;0;0;0;0;66;0;33;195;103;35;14;13;6;16215;398;2444;0;0
854;2024;36;1;21;2;6;2;4;0;0;0;1;64;0;20;31;10;55;15;11;15;17533;306;1835;0;0
855;2024;16;0;22;4;5;6;1;0;0;1;0;55;2;19;171;88;12;14;10;8;12326;24;1593;0;0
857;2024;22;0;22;11;17;8;6;3;5;0;0;73;0;85;31;13;35;14;13;10;20839;3841;84;0;0
859;2024;6;0;19;0;6;0;3;0;1;0;1;63;0;37;0;0;18;4;15;50;22528;701;2440;0;0
863;2024;39;1;14;3;2;6;5;0;0;1;0;55;1;6;59;28;17;5;2;2;7435;57;1004;0;0
864;2024;9;0;22;2;2;4;-5;0;0;0;0;63;1;10;168;102;28;15;14;12;15765;0;2857;0;0
867;2024;16;0;22;12;10;10;10;4;4;0;0;68;3;43;297;152;21;20;10;8;19663;4330;320;0;0
870;2024;22;0;22;7;12;6;6;0;1;0;1;67;1;37;288;148;15;13;20;3;21816;684;915;0;0
871;2024;15;0;22;4;4;6;-3;1;0;0;1;58;0;36;0;0;19;5;12;24;23901;282;1373;0;0
872;2024;3;0;21;10;10;23;10;0;4;0;0;70;2;51;9;4;49;23;6;7;18254;4964;108;1;0
873;2024;1;0;21;14;16;8;10;5;4;0;0;70;1;86;314;148;21;21;15;4;22807;2986;167;0;0
874;2024;8;0;20;4;6;8;-6;1;1;0;0;62;0;22;177;96;13;11;11;4;16832;3210;82;0;0
875;2024;7;0;20;6;9;19;0;1;3;0;0;75;1;36;3;1;52;17;13;9;18808;2840;44;1;0
878;2024;11;0;20;7;13;4;-6;1;3;0;0;76;0;45;0;0;37;12;9;5;16676;4271;38;0;0
879;2024;63;1;19;2;6;22;1;0;0;1;0;61;1;29;128;70;20;8;4;17;16406;343;3573;0;0
881;2024;4;0;21;3;3;4;-10;0;0;0;0;54;0;13;149;59;5;7;3;2;11561;51;279;0;0
882;2024;62;1;14;3;5;30;9;0;0;0;0;61;0;24;61;31;39;9;7;9;12605;244;1468;2;0
883;2024;16;0;22;4;9;0;5;0;1;0;0;67;1;40;11;5;25;16;10;4;19394;712;0;0;0
884;2024;1;0;21;2;9;16;13;0;1;0;0;59;1;42;0;0;15;3;11;38;21824;54;810;0;0
885;2024;36;1;18;0;5;14;0;0;0;0;1;70;0;39;0;0;23;5;10;36;18623;2690;2130;0;0
886;2024;27;0;19;2;5;8;-4;0;0;0;0;68;0;42;8;2;49;25;3;4;18253;841;449;0;0
887;2024;34;1;19;2;10;8;1;0;1;0;1;66;0;49;0;0;24;5;4;21;18663;3833;1967;0;0
888;2024;1;0;21;2;17;8;15;1;6;0;0;73;0;73;0;0;35;2;23;18;23191;3068;598;0;0
889;2024;3;0;21;1;7;6;3;0;1;0;0;63;0;42;17;10;42;18;9;3;19675;1101;642;0;0
894;2024;25;0;21;12;18;6;17;2;4;0;0;74;2;54;38;15;42;13;12;4;18985;3440;257;0;0
900;2024;38;1;18;2;6;6;1;0;0;1;0;66;0;32;300;167;17;19;5;26;16312;103;3113;0;0
901;2024;20;0;21;3;10;12;11;0;0;1;0;63;0;32;0;0;44;19;8;15;16548;88;2461;0;0
907;2024;10;0;19;9;5;2;-2;0;0;0;0;76;1;54;2;0;26;13;14;8;18627;3176;29;0;0
909;2024;60;1;3;1;1;4;3;1;0;0;0;68;0;9;0;0;9;1;1;8;2919;409;511;0;0
910;2024;15;0;22;4;15;10;-9;3;4;0;0;68;1;63;0;0;38;6;25;47;26217;4027;2870;0;0
912;2024;25;0;21;5;12;8;-3;0;0;0;1;63;0;56;0;0;28;6;12;26;26407;889;1448;0;0
914;2024;11;0;20;3;6;10;-4;0;0;0;0;55;2;17;25;9;17;10;6;8;13273;100;1223;0;0
915;2024;26;0;21;1;6;13;1;0;0;0;0;57;0;21;17;10;20;11;9;6;11328;142;843;1;1
919;2024;25;0;21;2;3;4;-2;0;0;0;0;60;0;25;25;12;16;6;0;4;11842;105;70;0;0
920;2024;26;0;21;1;4;4;-3;0;0;0;1;57;0;11;157;76;23;12;8;8;11902;125;1005;0;0
921;2024;21;0;20;4;9;10;2;0;2;0;0;60;0;43;16;6;26;17;3;2;14533;926;857;0;0
922;2024;34;1;20;8;6;10;9;0;0;0;1;66;2;39;225;121;32;14;5;5;16880;544;2070;0;0
923;2024;38;1;18;7;3;59;-3;0;0;0;0;60;1;32;25;12;40;10;5;2;13982;200;259;3;0
924;2024;26;0;21;0;4;8;-6;0;0;0;1;61;0;43;0;0;23;5;15;24;21851;929;1445;0;0
928;2024;6;0;19;10;11;4;1;3;2;0;0;82;3;49;9;4;27;19;6;4;17863;2863;167;0;0
932;2024;21;0;20;1;7;4;-4;0;0;0;0;62;0;39;0;0;25;2;21;25;22813;426;1010;0;0
938;2024;22;0;22;3;4;4;-11;0;0;0;0;53;0;40;0;0;12;9;16;20;21841;190;878;0;0
940;2024;19;0;20;5;12;12;9;2;3;1;0;68;1;69;0;0;30;4;23;25;25100;2869;865;0;0
941;2024;6;0;19;10;8;20;6;0;0;0;0;74;1;51;0;0;18;12;8;3;18063;520;118;0;0
942;2024;56;1;12;0;8;10;2;0;2;0;1;68;0;22;0;0;16;6;8;22;12962;1738;1247;0;0
943;2024;6;0;19;1;8;8;11;0;1;0;1;60;0;29;0;0;23;5;13;17;20489;394;2394;0;0
946;2024;4;0;21;2;2;4;0;0;0;0;0;57;0;28;0;0;29;9;3;4;14284;33;0;0;0
947;2024;10;0;19;5;8;11;-8;0;2;0;0;60;0;28;180;90;28;13;14;7;16872;835;2900;1;0
948;2024;8;0;20;0;7;13;0;0;0;0;0;56;0;24;0;0;33;6;9;17;20334;303;909;1;0
949;2024;15;0;22;7;6;14;-5;2;3;0;0;68;0;56;4;1;30;11;11;16;20325;3941;77;0;0
950;2024;34;1;20;0;2;12;-5;0;1;0;0;66;0;38;0;0;11;7;12;22;19155;3193;2004;0;0
